annotation_id,query_id,job_id,query_text,job_title,company,system_relevance_grade,annotator_1_grade,annotator_2_grade,adjudicated_grade,guideline
20260607_sbert_final_validation-ann-0407,sbert-v2-profile-05403,sbert-v2-job-213319ffff07a0202d35,"Mahasiswa atau early-career candidate untuk Data Analysis di domain software development. Memiliki minat pada data_analysis machine_learning business_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Team Lead, Customer Experience",bestow,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0408,sbert-v2-profile-05404,sbert-v2-job-c96b5623b1c3cc822a2c,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Data Scientist, Agents",cursor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0409,sbert-v2-profile-05404,sbert-v2-job-7931a8f573472ace6564,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Praktikum Commercial Operations & Account Management,carwow,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0410,sbert-v2-profile-05404,sbert-v2-job-3868a4668acca0d36e57,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Creative Project Manager/Traffic,bjakcareer,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0411,sbert-v2-profile-05404,sbert-v2-job-ca03f9ca96856e220888,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Software Engineer — Systems / Real-Time,arago,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0412,sbert-v2-profile-05404,sbert-v2-job-2aaea66a9b96c7320bf5,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Tech Lead Manager, ML Developer Experience",anyscale,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0413,sbert-v2-profile-05404,sbert-v2-job-dd24a01409fbc74518a6,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Head of Risk,comun,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0414,sbert-v2-profile-05404,sbert-v2-job-c9549c5710eacd626d51,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Manager Infrastructure & Security (m/w/d),blacksemiconductor,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0415,sbert-v2-profile-05405,sbert-v2-job-9ef67877eece73b0b101,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Product Management System Implementation PM,42dot,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0416,sbert-v2-profile-05405,sbert-v2-job-cb14b9c64a994a3582d4,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Lead,comstruct,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0417,sbert-v2-profile-05405,sbert-v2-job-da07e6e2c933e95c31d9,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Member Care Specialist,centivo,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0418,sbert-v2-profile-05405,sbert-v2-job-5e0f204c720c99313671,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Business Development Representative (International),amigo,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0419,sbert-v2-profile-05406,sbert-v2-job-68279edc4021388320e6,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Business Development Manager,carwow,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0420,sbert-v2-profile-05406,sbert-v2-job-4a8fa4a35a12c2320c19,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Marketing Graphic Designer,bullpen-talent,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0421,sbert-v2-profile-05406,sbert-v2-job-370cc67d703cd59d44de,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Executive (m/w/d),carwow,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0422,sbert-v2-profile-05406,sbert-v2-job-85aa6ffb283fc025369b,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Brand Designer,agentio,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0423,sbert-v2-profile-05407,sbert-v2-job-2b16aef6806f1a28ffbb,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Manager of Commercial Analysis and Reporting,claritypay,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0424,sbert-v2-profile-05407,sbert-v2-job-cffc62646279eba1cea3,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Python Scraping Engineer,adthena,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0425,sbert-v2-profile-05407,sbert-v2-job-931796d22387472fe98e,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Financial Controller,airapps,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0426,sbert-v2-profile-05408,sbert-v2-job-444481b6c556c73187c2,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Quality Assurance Engineer (App Market),42dot,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0427,sbert-v2-profile-05408,sbert-v2-job-46842d8ba4cf3de0f724,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Head of Sales,anyvan,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0428,sbert-v2-profile-05409,sbert-v2-job-8fe467d7eaeaa54c097c,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Cloud Architect (AWS) (Multiple),cloudscaler,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0429,sbert-v2-profile-05409,sbert-v2-job-43282f48c752f31cb732,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Engineering Lead, Payments Platform",airwallex,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0430,sbert-v2-profile-05410,sbert-v2-job-899bfd9283954fa628f4,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Account Executive, Enterprise — Future Opportunities (NYC & San Francisco)",1password,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0431,sbert-v2-profile-05410,sbert-v2-job-ee89ece9dec268da3730,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Executive Assistant,airwallex,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0432,sbert-v2-profile-05411,sbert-v2-job-ed52332dceca35f5532e,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior CRM Specialist,checkatrade,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0433,sbert-v2-profile-05411,sbert-v2-job-1d5a41e9a201961c59ad,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Sr Staff Electrical Engineer, Vehicle Architecture",Ridealso,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0434,sbert-v2-profile-05412,sbert-v2-job-cf494340293a8cf78300,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Expression of Interest,coefficientgiving,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0435,sbert-v2-profile-05412,sbert-v2-job-fbd7522fe20dd53852e3,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","BCBA Consultant - Colorado (Part-Time, Remote)",3y-health,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0436,sbert-v2-profile-05413,sbert-v2-job-65c031add15d1d4acb89,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Public Funding Program Specialist (f/m/d),blacksemiconductor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0437,sbert-v2-profile-05413,sbert-v2-job-2b72e2e89788777d6e3c,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Agency Partner Director,agentio,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0438,sbert-v2-profile-05414,sbert-v2-job-9782f9eca038fc8d474c,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Program Manager,billups,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0439,sbert-v2-profile-05414,sbert-v2-job-9b52aba05ee821424327,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",GTM Talent Acquisition Lead,blp-digital,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0440,sbert-v2-profile-05415,sbert-v2-job-7c3059d25dee5848ecd0,"Mahasiswa atau early-career candidate untuk Backend di domain data ai. Memiliki minat pada machine_learning cybersecurity product_design business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior IT DevOps Architect (m/w/d),blacksemiconductor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
